Ad_ID,Campaign_Name,Clicks,Impressions,"Cost,$",Leads,Conversions,Conversion Rate,"Sale_Amount,$",Ad_Date,Location,Device,Keyword,CPM,CTR,CPC,CPS,ROI%
A2329,Corse,149.0,4550.0,219.44,11.0,9.0,6.04026845637584,1659.0,2024-11-16,Rostow-am-Don,tablet,online data analytic,48.22857142857143,3.274725274725275,1.472751677852349,24.38222222222222,656.0153117025154
A2330,Corse,100.0,5805.0,181.27,15.0,4.0,4.0,1195.0,2024-11-04,Rostow-am-Don,desktop,learn data analytics,31.226528854435834,1.7226528854435832,1.8127000000000002,45.3175,559.2376013681248
A2331,Corse,105.0,5156.0,201.01,25.0,10.0,9.523809523809524,1472.0,2024-11-11,Rostow-am-Don,desktop,analytics for data,38.98564778898371,2.0364623739332814,1.9143809523809523,20.101,632.3018755285807
A2332,Corse,86.0,5060.0,249.4,15.0,4.0,4.651162790697675,1761.0,2024-11-15,Rostow-am-Don,tablet,data analitics online,49.28853754940712,1.699604743083004,2.9,62.35,606.0946271050522
A2333,Corse,93.0,5178.0,245.13,14.0,5.0,5.376344086021505,1080.0,2024-11-08,Rostow-am-Don,mobile,data analitics online,47.340672074159905,1.7960602549246814,2.635806451612903,49.025999999999996,340.5825480357362
A2335,Corse,156.0,3218.0,235.69,28.0,6.0,3.8461538461538463,1289.0,2024-11-16,Rostow-am-Don,tablet,data analitics online,73.2411435674332,4.847731510254817,1.5108333333333333,39.281666666666666,446.90483261911834
A2336,Corse,124.0,4682.0,207.53,20.0,3.0,2.419354838709677,1550.0,2024-11-03,Rostow-am-Don,tablet,online data analytic,44.32507475437847,2.648440837249039,1.6736290322580645,69.17666666666666,646.8799691610852
A2337,Corse,177.0,3592.0,205.25,29.0,9.0,5.084745762711865,1271.0,2024-11-15,Rostow-am-Don,desktop,data anaytics training,57.14086859688196,4.92761692650334,1.1596045197740112,22.805555555555557,519.2448233861145
A2339,Corse,132.0,3562.0,238.34,23.0,4.0,3.0303030303030303,1033.0,2024-11-29,Rostow-am-Don,tablet,data analytics course,66.91184727681078,3.7057832678270635,1.8056060606060607,59.585,333.41444994545606
A2341,Corse,153.0,3953.0,237.56,20.0,6.0,3.92156862745098,1388.0,2024-11-26,Rostow-am-Don,tablet,learn data analytics,60.09612952188211,3.8704781178851504,1.5526797385620916,39.593333333333334,484.2734467082001
A2342,Corse,187.0,4891.0,223.99,14.0,8.0,4.27807486631016,1014.0,2024-11-26,Rostow-am-Don,mobile,online data analytic,45.796360662441224,3.823349008382744,1.197807486631016,27.99875,352.69878119558905
A2343,Corse,155.0,4976.0,183.21,10.0,5.0,3.225806451612903,1554.0,2024-11-13,Rostow-am-Don,tablet,online data analytic,36.818729903536976,3.114951768488746,1.1820000000000002,36.642,748.2069756017684
A2345,Corse,172.0,3001.0,210.62,14.0,4.0,2.3255813953488373,1192.0,2024-11-25,Rostow-am-Don,tablet,data analitics online,70.1832722425858,5.731422859046984,1.2245348837209302,52.655,465.94815307188304
A2346,Corse,92.0,5728.0,224.5,14.0,9.0,9.782608695652174,1876.0,2024-11-26,Rostow-am-Don,tablet,online data analytic,39.19343575418995,1.606145251396648,2.4402173913043477,24.944444444444443,735.6347438752783
A2347,Corse,162.0,5103.0,188.15,13.0,9.0,5.555555555555555,1264.0,2024-11-28,Rostow-am-Don,mobile,analytics for data,36.87046835194983,3.1746031746031744,1.1614197530864199,20.905555555555555,571.8044113739038
A2348,Corse,193.0,3131.0,198.1,22.0,5.0,2.5906735751295336,1870.0,2024-11-19,Rostow-am-Don,tablet,data analytics course,63.270520600447135,6.1641648035771315,1.0264248704663212,39.62,843.9676930843009
A2350,Corse,185.0,4070.0,200.95,21.0,5.0,2.702702702702702,1503.0,2024-11-07,Rostow-am-Don,mobile,online data analytic,49.37346437346437,4.545454545454546,1.0862162162162161,40.19,647.9472505598408
A2351,Corse,117.0,3350.0,243.68,23.0,5.0,4.273504273504273,1204.0,2024-11-14,Rostow-am-Don,desktop,analytics for data,72.7402985074627,3.4925373134328357,2.0827350427350426,48.736000000000004,394.0906106369008
A2352,Corse,123.0,4976.0,244.49,14.0,4.0,3.252032520325204,1579.0,2024-11-02,Rostow-am-Don,desktop,analytics for data,49.133842443729904,2.4718649517684885,1.9877235772357724,61.1225,545.8341854472575
A2354,Corse,118.0,4390.0,214.04,24.0,8.0,6.779661016949152,1071.0,2024-11-18,Rostow-am-Don,tablet,analytics for data,48.75626423690205,2.6879271070615034,1.8138983050847457,26.755,400.37376191366104
A2355,Corse,82.0,3698.0,229.12,30.0,9.0,10.975609756097562,1246.0,2024-11-20,Rostow-am-Don,mobile,learn data analytics,61.957815035154134,2.2174148188209846,2.794146341463415,25.45777777777778,443.8198324022347
A2356,Corse,175.0,4295.0,195.17,18.0,6.0,3.428571428571429,1939.0,2024-11-27,Rostow-am-Don,tablet,data analitics online,45.441210710128054,4.074505238649592,1.1152571428571427,32.52833333333333,893.4928523851002
A2357,Corse,130.0,3332.0,202.06,14.0,5.0,3.8461538461538463,1184.0,2024-11-14,Rostow-am-Don,desktop,online data analytic,60.642256902761105,3.9015606242496994,1.5543076923076924,40.412,485.9645649806988
A2358,Corse,92.0,4082.0,186.29,25.0,5.0,5.434782608695652,1046.0,2024-11-24,Rostow-am-Don,tablet,online data analytic,45.63694267515923,2.253797158255757,2.024891304347826,37.257999999999996,461.4901497664931
A2359,Corse,159.0,4464.0,204.86,27.0,3.0,1.8867924528301887,1963.0,2024-11-20,Rostow-am-Don,tablet,analytics for data,45.8915770609319,3.5618279569892475,1.288427672955975,68.28666666666668,858.2153665918187
A2360,Corse,193.0,5263.0,240.5,18.0,6.0,3.1088082901554404,1670.0,2024-11-21,Rostow-am-Don,tablet,online data analytic,45.69637089112673,3.6671100133003987,1.2461139896373057,40.083333333333336,594.3866943866943
A2361,Corse,98.0,4371.0,246.23,25.0,7.0,7.142857142857142,1114.0,2024-11-14,Rostow-am-Don,tablet,analytics for data,56.33264699153512,2.2420498741706703,2.5125510204081634,35.175714285714285,352.4225317792308
A2362,Corse,176.0,3657.0,209.44,19.0,3.0,1.7045454545454544,1171.0,2024-11-07,Rostow-am-Don,desktop,online data analytic,57.270987147935465,4.812687995624829,1.19,69.81333333333333,459.1100076394194
A2363,Corse,182.0,5833.0,243.72,20.0,5.0,2.7472527472527477,1206.0,2024-11-14,Rostow-am-Don,desktop,data analytics course,41.78295902623007,3.120178295902623,1.339120879120879,48.744,394.83013293943867
A2364,Corse,85.0,3077.0,200.16,11.0,10.0,11.76470588235294,1876.0,2024-11-23,Rostow-am-Don,mobile,analytics for data,65.05037374065648,2.7624309392265194,2.3548235294117648,20.016,837.2501998401278
A2365,Corse,98.0,3646.0,239.05,14.0,6.0,6.122448979591836,1586.0,2024-11-14,Rostow-am-Don,desktop,data analytics course,65.56500274273176,2.687877125617115,2.4392857142857145,39.84166666666667,563.4595272955448
A2366,Corse,160.0,3139.0,230.55,28.0,5.0,3.125,1449.0,2024-11-15,Rostow-am-Don,desktop,analytics for data,73.44695762981841,5.097164702134438,1.4409375,46.11,528.4970722186076
A2367,Corse,179.0,4005.0,232.47,16.0,10.0,5.58659217877095,1553.0,2024-11-24,Rostow-am-Don,desktop,analytics for data,58.04494382022472,4.469413233458177,1.2987150837988828,23.247,568.0431883683916
A2369,Corse,195.0,3876.0,187.59,28.0,3.0,1.5384615384615383,1828.0,2024-11-21,Rostow-am-Don,mobile,data analytics course,48.397832817337466,5.030959752321981,0.962,62.53,874.4655898502053
A2371,Corse,92.0,5550.0,226.38,28.0,8.0,8.695652173913043,1322.0,2024-11-21,Rostow-am-Don,tablet,learn data analytics,40.78918918918919,1.6576576576576578,2.4606521739130436,28.2975,483.9738492799717
A2372,Corse,90.0,3526.0,211.39,10.0,3.0,3.333333333333333,1395.0,2024-11-20,Rostow-am-Don,desktop,online data analytic,59.9517867271696,2.5524673851389674,2.3487777777777774,70.46333333333332,559.9176876862672
A2374,Corse,82.0,4132.0,247.13,11.0,6.0,7.317073170731707,1091.0,2024-11-12,Rostow-am-Don,tablet,data anaytics training,59.80880929332043,1.984511132623427,3.013780487804878,41.18833333333333,341.4680532513252
A2375,Corse,151.0,5826.0,226.53,16.0,8.0,5.298013245033113,1511.0,2024-11-25,Rostow-am-Don,desktop,learn data analytics,38.88259526261586,2.591829728801922,1.5001986754966887,28.31625,567.0198207742903
A2376,Corse,162.0,5997.0,240.29,20.0,5.0,3.08641975308642,1144.0,2024-11-24,Rostow-am-Don,mobile,data analitics online,40.06836751709188,2.7013506753376686,1.4832716049382715,48.058,376.0913895709352
A2377,Corse,197.0,4541.0,243.81,19.0,9.0,4.568527918781726,1701.0,2024-11-11,Rostow-am-Don,desktop,data anaytics training,53.690817000660644,4.338251486456728,1.2376142131979695,27.09,597.6744186046511
A2378,Corse,133.0,4642.0,184.52,22.0,4.0,3.007518796992481,1074.0,2024-11-14,Rostow-am-Don,desktop,online data analytic,39.75010771219302,2.865144334338647,1.3873684210526316,46.13,482.05072620854105
A2379,Corse,194.0,5509.0,235.45,18.0,5.0,2.5773195876288657,1025.0,2024-11-12,Rostow-am-Don,tablet,online data analytic,42.73915411145398,3.5215102559448175,1.213659793814433,47.089999999999996,335.33658950945
A2380,Corse,169.0,3647.0,194.12,12.0,6.0,3.5502958579881656,1697.0,2024-11-22,Rostow-am-Don,desktop,learn data analytics,53.22731011790513,4.633945708801755,1.148639053254438,32.35333333333333,774.2015248300021
A2381,Corse,149.0,5209.0,183.91,18.0,10.0,6.711409395973154,1799.0,2024-11-29,Rostow-am-Don,desktop,learn data analytics,35.30620080629679,2.860433864465348,1.2342953020134229,18.391,878.1958566690229
A2382,Corse,124.0,5980.0,200.65,25.0,4.0,3.225806451612903,1768.0,2024-11-04,Rostow-am-Don,desktop,learn data analytics,33.55351170568562,2.0735785953177257,1.6181451612903226,50.1625,781.1363070022426
A2383,Corse,170.0,5443.0,235.99,23.0,5.0,2.941176470588235,1314.0,2024-11-21,Rostow-am-Don,mobile,analytics for data,43.356604813521955,3.1232776042623556,1.3881764705882353,47.198,456.80325437518536
A2384,Corse,127.0,5326.0,226.11,18.0,10.0,7.874015748031496,1040.0,2024-11-21,Rostow-am-Don,mobile,online data analytic,42.453999248967335,2.3845287269996245,1.7803937007874018,22.611,359.9531201627526
A2385,Corse,114.0,5565.0,210.04,16.0,4.0,3.508771929824561,1800.0,2024-11-07,Rostow-am-Don,desktop,data anaytics training,37.74303683737646,2.0485175202156336,1.842456140350877,52.51,756.9796229289659
A2386,Corse,154.0,3312.0,203.23,16.0,5.0,3.2467532467532463,1977.0,2024-11-04,Rostow-am-Don,desktop,data anaytics training,61.36171497584541,4.64975845410628,1.3196753246753246,40.646,872.7894503764209
A2388,Corse,126.0,3570.0,214.78,28.0,9.0,7.142857142857142,1078.0,2024-11-12,Rostow-am-Don,tablet,data anaytics training,60.1624649859944,3.5294117647058822,1.7046031746031747,23.864444444444445,401.90893006797654
A2390,Corse,125.0,5736.0,197.28,30.0,5.0,4.0,1265.0,2024-11-18,Rostow-am-Don,mobile,analytics for data,34.39330543933054,2.179218967921897,1.57824,39.456,541.220600162206
A2391,Corse,197.0,5921.0,214.97,18.0,6.0,3.045685279187817,1975.0,2024-11-14,Rostow-am-Don,desktop,learn data analytics,36.30636716770816,3.327140685694984,1.0912182741116752,35.82833333333333,818.7328464436898
A2392,Corse,98.0,3687.0,206.7,12.0,10.0,10.20408163265306,1640.0,2024-11-07,Rostow-am-Don,mobile,online data analytic,56.06183889340927,2.6579875237320314,2.1091836734693876,20.669999999999998,693.4204160619255
A2393,Corse,164.0,5334.0,203.91,18.0,6.0,3.658536585365853,1128.0,2024-11-18,Rostow-am-Don,desktop,data analytics course,38.22834645669292,3.07461567304087,1.2433536585365854,33.985,453.18522877740185
A2394,Corse,111.0,4647.0,247.0,15.0,4.0,3.603603603603604,1601.0,2024-11-29,Rostow-am-Don,desktop,learn data analytics,53.15257155153863,2.3886378308586185,2.225225225225225,61.75,548.1781376518219
A2395,Corse,191.0,3485.0,212.43,10.0,7.0,3.664921465968586,1813.0,2024-11-28,Rostow-am-Don,mobile,analytics for data,60.955523672883785,5.480631276901004,1.1121989528795813,30.34714285714286,753.4576095655038
A2396,Corse,149.0,5720.0,211.54,14.0,5.0,3.355704697986577,1612.0,2024-11-29,Rostow-am-Don,desktop,data analytics course,36.98251748251749,2.604895104895105,1.419731543624161,42.308,662.0308215940248
A2397,Corse,183.0,3540.0,222.14,15.0,3.0,1.639344262295082,1248.0,2024-11-11,Rostow-am-Don,mobile,learn data analytics,62.751412429378526,5.169491525423728,1.213879781420765,74.04666666666667,461.8078689114974
A2399,Corse,170.0,3024.0,234.76,11.0,10.0,5.88235294117647,1941.0,2024-11-06,Rostow-am-Don,mobile,learn data analytics,77.63227513227514,5.621693121693121,1.3809411764705881,23.476,726.8018401772023
A2400,Corse,174.0,4334.0,186.29,12.0,4.0,2.2988505747126435,1457.0,2024-11-22,Rostow-am-Don,mobile,analytics for data,42.98338717120443,4.014766958929396,1.070632183908046,46.5725,682.1139084223523
A2401,Corse,91.0,4038.0,197.15,23.0,6.0,6.593406593406594,1000.0,2024-11-29,Rostow-am-Don,mobile,data analitics online,48.82367508667657,2.2535908865775136,2.1664835164835163,32.858333333333334,407.22799898554405
A2402,Corse,197.0,4347.0,215.2,20.0,6.0,3.045685279187817,1204.0,2024-11-26,Rostow-am-Don,desktop,online data analytic,49.505406027145156,4.531861053600184,1.0923857868020304,35.86666666666667,459.47955390334573
A2404,Corse,152.0,4182.0,233.45,19.0,5.0,3.289473684210526,1719.0,2024-11-13,Rostow-am-Don,mobile,data analytics course,55.82257293161167,3.634624581539933,1.5358552631578946,46.69,636.3461126579567
A2405,Corse,189.0,4809.0,225.32,27.0,10.0,5.291005291005291,1324.0,2024-11-18,Rostow-am-Don,mobile,analytics for data,46.85381576211271,3.9301310043668125,1.1921693121693122,22.532,487.6087342446299
A2407,Corse,159.0,3401.0,222.71,18.0,3.0,1.8867924528301887,1849.0,2024-11-05,Rostow-am-Don,desktop,data analitics online,65.48368127021465,4.675095560129374,1.400691823899371,74.23666666666666,730.2276503075748
A2408,Corse,175.0,5561.0,231.96,20.0,8.0,4.571428571428571,1174.0,2024-11-14,Rostow-am-Don,mobile,data analytics course,41.7119223161302,3.146916022298148,1.3254857142857144,28.995,406.12174512847037
A2410,Corse,82.0,4898.0,215.11,25.0,8.0,9.75609756097561,1776.0,2024-11-09,Rostow-am-Don,tablet,analytics for data,43.91792568395263,1.6741527153940383,2.6232926829268295,26.88875,725.6240992980335
A2412,Corse,85.0,5954.0,201.88,18.0,6.0,7.0588235294117645,1526.0,2024-11-27,Rostow-am-Don,tablet,analytics for data,33.906617400067184,1.4276116896204232,2.375058823529412,33.64666666666667,655.8945908460471
A2413,Corse,128.0,3487.0,236.19,25.0,6.0,4.6875,1961.0,2024-11-02,Rostow-am-Don,tablet,data analytics course,67.73444221393748,3.6707771723544593,1.845234375,39.365,730.263770693086
A2414,Corse,153.0,3808.0,189.61,19.0,8.0,5.228758169934641,1246.0,2024-11-02,Rostow-am-Don,tablet,data analytics course,49.79254201680673,4.017857142857143,1.2392810457516341,23.70125,557.1383365856229
A2415,Corse,192.0,5720.0,243.11,30.0,9.0,4.6875,1555.0,2024-11-02,Rostow-am-Don,mobile,online data analytic,42.50174825174825,3.3566433566433567,1.2661979166666668,27.012222222222224,539.6281518654107
A2416,Corse,148.0,4721.0,189.48,26.0,8.0,5.405405405405405,1176.0,2024-11-01,Rostow-am-Don,mobile,online data analytic,40.13556449904681,3.13492904045753,1.2802702702702702,23.685,520.6459784673845
A2417,Corse,153.0,4768.0,214.39,25.0,5.0,3.2679738562091507,1837.0,2024-11-26,Rostow-am-Don,tablet,data analitics online,44.96434563758389,3.2088926174496644,1.4012418300653593,42.878,756.8496664956389
A2420,Corse,146.0,5173.0,234.26,20.0,7.0,4.794520547945205,1089.0,2024-11-28,Rostow-am-Don,mobile,online data analytic,45.28513435144016,2.822346800695921,1.6045205479452054,33.465714285714284,364.8680952787501
A2421,Corse,81.0,4808.0,189.19,17.0,9.0,11.11111111111111,1759.0,2024-11-25,Rostow-am-Don,desktop,online data analytic,39.34900166389351,1.684692179700499,2.335679012345679,21.02111111111111,829.7531582007505
A2423,Corse,90.0,5319.0,208.19,13.0,7.0,7.777777777777778,1719.0,2024-11-26,Rostow-am-Don,tablet,data anaytics training,39.1408159428464,1.6920473773265652,2.313222222222222,29.74142857142857,725.6880733944954
A2424,Corse,155.0,4532.0,203.44,19.0,8.0,5.161290322580645,1709.0,2024-11-17,Rostow-am-Don,desktop,learn data analytics,44.88967343336275,3.420123565754634,1.312516129032258,25.43,740.0511207235548
A2425,Corse,125.0,3458.0,180.49,19.0,3.0,2.4,1754.0,2024-11-09,Rostow-am-Don,tablet,data analitics online,52.194910352805095,3.6148062463851938,1.44392,60.163333333333334,871.7989916338855
A2427,Corse,82.0,3052.0,211.11,12.0,3.0,3.658536585365853,1917.0,2024-11-06,Rostow-am-Don,desktop,learn data analytics,69.17103538663171,2.686762778505898,2.5745121951219514,70.37,808.0574108284779
A2428,Corse,198.0,5718.0,194.37,13.0,8.0,4.040404040404041,1118.0,2024-11-16,Rostow-am-Don,tablet,data anaytics training,33.99265477439664,3.4627492130115427,0.9816666666666667,24.29625,475.19164480115245
A2429,Corse,115.0,4762.0,241.63,20.0,8.0,6.956521739130435,1555.0,2024-11-03,Rostow-am-Don,desktop,data analytics course,50.741285174296515,2.4149517009659807,2.1011304347826085,30.20375,543.545917311592
A2430,Corse,158.0,4953.0,243.07,20.0,8.0,5.063291139240507,1955.0,2024-11-04,Rostow-am-Don,tablet,learn data analytics,49.07530789420553,3.1899858671512216,1.5384177215189874,30.38375,704.2950590364916
A2431,Corse,102.0,3784.0,219.45,13.0,9.0,8.823529411764707,1967.0,2024-11-20,Rostow-am-Don,desktop,data analytics course,57.99418604651162,2.6955602536997887,2.151470588235294,24.383333333333333,796.3317384370016
A2433,Corse,198.0,5860.0,185.25,24.0,9.0,4.545454545454546,1950.0,2024-11-01,Rostow-am-Don,tablet,data anaytics training,31.612627986348127,3.3788395904436856,0.9356060606060606,20.583333333333332,952.6315789473686
A2434,Corse,174.0,4169.0,189.36,23.0,8.0,4.597701149425287,1110.0,2024-11-14,Rostow-am-Don,tablet,data analytics course,45.420964260014394,4.173662748860639,1.0882758620689656,23.67,486.18504435994925
A2437,Corse,147.0,5793.0,240.32,25.0,5.0,3.4013605442176877,1645.0,2024-11-27,Rostow-am-Don,tablet,data analytics course,41.48455031935094,2.5375453133091663,1.634829931972789,48.064,584.5039946737684
A2439,Corse,194.0,4297.0,237.87,22.0,3.0,1.5463917525773196,1739.0,2024-11-29,Rostow-am-Don,desktop,data analytics course,55.3572259716081,4.514777751919944,1.2261340206185567,79.29,631.0715937276665
A2440,Corse,112.0,3961.0,214.45,13.0,7.0,6.25,1594.0,2024-11-17,Rostow-am-Don,desktop,analytics for data,54.14036859378944,2.827568795758647,1.9147321428571427,30.635714285714283,643.2968057822336
A2441,Corse,88.0,5063.0,195.2,22.0,3.0,3.4090909090909087,1460.0,2024-11-20,Rostow-am-Don,mobile,analytics for data,38.554216867469876,1.7380999407465931,2.2181818181818183,65.06666666666666,647.9508196721312
A2442,Corse,172.0,5635.0,200.16,21.0,7.0,4.069767441860465,1727.0,2024-11-14,Rostow-am-Don,mobile,data analitics online,35.52085181898847,3.0523513753327416,1.1637209302325582,28.594285714285714,762.8097521982414
A2443,Corse,81.0,4404.0,239.62,11.0,4.0,4.938271604938271,1814.0,2024-11-21,Rostow-am-Don,mobile,data analytics course,54.409627611262486,1.8392370572207086,2.958271604938272,59.905,657.0319672815291
A2444,Corse,142.0,4312.0,213.54,21.0,7.0,4.929577464788732,1666.0,2024-11-20,Rostow-am-Don,desktop,learn data analytics,49.52226345083488,3.293135435992579,1.5038028169014084,30.505714285714284,680.181698979114
A2445,Corse,111.0,3302.0,193.18,30.0,10.0,9.00900900900901,1783.0,2024-11-19,Rostow-am-Don,mobile,analytics for data,58.50393700787402,3.3615990308903694,1.7403603603603603,19.318,822.9733926907547
A2446,Corse,81.0,3575.0,192.71,27.0,4.0,4.938271604938271,1158.0,2024-11-11,Rostow-am-Don,tablet,online data analytic,53.90489510489511,2.265734265734266,2.379135802469136,48.1775,500.9029111099579
A2447,Corse,112.0,5055.0,213.36,26.0,5.0,4.464285714285714,1959.0,2024-11-29,Rostow-am-Don,desktop,data anaytics training,42.20771513353116,2.2156280909990107,1.905,42.672000000000004,818.1664791901012
A2448,Corse,101.0,5415.0,236.41,13.0,10.0,9.9009900990099,1832.0,2024-11-15,Rostow-am-Don,tablet,learn data analytics,43.65835641735919,1.8651892890120036,2.3406930693069308,23.641,674.9249185736644
A2449,Corse,166.0,3118.0,212.46,25.0,7.0,4.216867469879518,1813.0,2024-11-14,Rostow-am-Don,tablet,online data analytic,68.1398332264272,5.323925593329057,1.2798795180722893,30.351428571428574,753.3370987479996
A2452,Corse,126.0,5250.0,239.73,30.0,4.0,3.1746031746031744,1070.0,2024-11-23,Rostow-am-Don,tablet,analytics for data,45.66285714285714,2.4,1.9026190476190474,59.9325,346.3354607266508
A2453,Corse,119.0,4405.0,233.66,25.0,3.0,2.5210084033613445,1407.0,2024-11-12,Rostow-am-Don,desktop,data analytics course,53.04426787741203,2.701475595913734,1.9635294117647057,77.88666666666667,502.15698022768123
A2454,Corse,189.0,5060.0,236.54,26.0,7.0,3.7037037037037033,1877.0,2024-11-10,Rostow-am-Don,mobile,data anaytics training,46.74703557312253,3.735177865612648,1.2515343915343915,33.79142857142857,693.5232941574365
A2455,Corse,167.0,3296.0,246.85,29.0,8.0,4.790419161676647,1723.0,2024-11-17,Rostow-am-Don,desktop,data analitics online,74.89381067961165,5.066747572815534,1.4781437125748502,30.85625,597.9947336439134
A2456,Corse,198.0,3499.0,209.74,30.0,9.0,4.545454545454546,1893.0,2024-11-25,Rostow-am-Don,desktop,data analytics course,59.94284081166048,5.658759645613032,1.0592929292929294,23.304444444444446,802.5460093449033
A2457,Corse,95.0,3449.0,184.55,10.0,10.0,10.526315789473683,1601.0,2024-11-16,Rostow-am-Don,mobile,analytics for data,53.50826326471441,2.7544215714699916,1.9426315789473685,18.455000000000002,767.5155784340287
A2458,Corse,181.0,3738.0,206.61,16.0,9.0,4.972375690607735,1868.0,2024-11-09,Rostow-am-Don,mobile,online data analytic,55.27287319422151,4.842161583734617,1.1414917127071824,22.956666666666667,804.1188713034219
A2460,Corse,178.0,5751.0,205.34,24.0,10.0,5.617977528089887,1903.0,2024-11-20,Rostow-am-Don,desktop,data analytics course,35.70509476612764,3.095113893235959,1.1535955056179776,20.534,826.7556248173762
A2461,Corse,127.0,5050.0,184.77,28.0,9.0,7.086614173228346,1906.0,2024-11-02,Rostow-am-Don,desktop,data analitics online,36.58811881188119,2.514851485148515,1.4548818897637796,20.53,931.5527412458731
A2462,Corse,198.0,4773.0,202.54,17.0,10.0,5.05050505050505,1082.0,2024-11-19,Rostow-am-Don,mobile,data analitics online,42.43452755080662,4.14833438089252,1.0229292929292928,20.253999999999998,434.21546361212603
A2463,Corse,86.0,5652.0,249.13,25.0,7.0,8.13953488372093,1981.0,2024-11-06,Rostow-am-Don,mobile,data anaytics training,44.07820240622788,1.521585279547063,2.896860465116279,35.589999999999996,695.1671817926384
A2465,Corse,191.0,5070.0,247.41,12.0,4.0,2.094240837696335,1266.0,2024-11-25,Rostow-am-Don,mobile,analytics for data,48.798816568047336,3.767258382642998,1.2953403141361257,61.8525,411.70122468776526
A2466,Corse,139.0,5879.0,197.9,24.0,4.0,2.877697841726619,1476.0,2024-11-05,Rostow-am-Don,mobile,data analytics course,33.662187446844705,2.3643476781765607,1.4237410071942447,49.475,645.8312278928752
A2467,Corse,197.0,3620.0,235.19,18.0,7.0,3.5532994923857872,1740.0,2024-11-01,Rostow-am-Don,mobile,online data analytic,64.9696132596685,5.441988950276243,1.1938578680203045,33.598571428571425,639.8273736128236
A2468,Corse,116.0,4250.0,216.66,10.0,9.0,7.758620689655173,1877.0,2024-11-02,Rostow-am-Don,mobile,data anaytics training,50.97882352941176,2.7294117647058824,1.867758620689655,24.073333333333334,766.3343487491923
A2469,Corse,192.0,4850.0,235.42,22.0,10.0,5.208333333333334,1124.0,2024-11-14,Rostow-am-Don,desktop,analytics for data,48.54020618556701,3.958762886597938,1.2261458333333333,23.541999999999998,377.4445671565713
A2470,Corse,118.0,3815.0,185.78,16.0,4.0,3.389830508474576,1093.0,2024-11-17,Rostow-am-Don,desktop,data analitics online,48.69724770642202,3.09305373525557,1.574406779661017,46.445,488.3302831305846
A2471,Corse,172.0,5741.0,198.44,14.0,4.0,2.3255813953488373,1755.0,2024-11-11,Rostow-am-Don,desktop,analytics for data,34.56540672356732,2.99599372931545,1.1537209302325582,49.61,784.3983067929853
A2472,Corse,174.0,4272.0,240.77,16.0,7.0,4.022988505747127,1004.0,2024-11-23,Rostow-am-Don,desktop,learn data analytics,56.36001872659176,4.073033707865169,1.383735632183908,34.395714285714284,316.9954728579142
A2473,Corse,175.0,4974.0,182.22,21.0,5.0,2.857142857142857,1300.0,2024-11-23,Rostow-am-Don,mobile,learn data analytics,36.63449939686369,3.518295134700442,1.0412571428571429,36.444,613.4233344309076
A2476,Corse,103.0,4670.0,203.4,21.0,4.0,3.883495145631068,1562.0,2024-11-25,Rostow-am-Don,mobile,analytics for data,43.554603854389725,2.2055674518201283,1.974757281553398,50.85,667.944936086529
A2479,Corse,109.0,3933.0,189.73,11.0,4.0,3.669724770642202,1700.0,2024-11-07,Rostow-am-Don,desktop,data analitics online,48.24052885837782,2.7714213068904145,1.7406422018348624,47.4325,796.0101196437042
A2480,Corse,118.0,4360.0,232.09,10.0,9.0,7.627118644067797,1252.0,2024-11-13,Rostow-am-Don,desktop,data anaytics training,53.23165137614679,2.706422018348624,1.966864406779661,25.787777777777777,439.4459046059718
A2481,Corse,164.0,5120.0,185.69,10.0,5.0,3.048780487804878,1597.0,2024-11-23,Rostow-am-Don,tablet,analytics for data,36.267578125,3.2031249999999996,1.1322560975609757,37.138,760.0355431094835
A2482,Corse,166.0,3887.0,192.0,24.0,9.0,5.421686746987952,1890.0,2024-11-13,Rostow-am-Don,tablet,data analytics course,49.395420632878825,4.270645742217648,1.1566265060240963,21.333333333333332,884.375
A2483,Corse,88.0,3909.0,189.57,30.0,10.0,11.363636363636363,1750.0,2024-11-29,Rostow-am-Don,desktop,data anaytics training,48.49577897160399,2.251215144538245,2.1542045454545455,18.957,823.1418473387141
A2484,Corse,125.0,3017.0,232.51,14.0,7.0,5.6000000000000005,1510.0,2024-11-08,Rostow-am-Don,tablet,data anaytics training,77.06662247265496,4.143188597944978,1.86008,33.215714285714284,549.434432927616
A2486,Corse,151.0,3992.0,212.42,10.0,9.0,5.960264900662252,1890.0,2024-11-26,Rostow-am-Don,tablet,learn data analytics,53.21142284569138,3.7825651302605214,1.406754966887417,23.60222222222222,789.7467281800207
A2487,Corse,182.0,3554.0,181.74,18.0,4.0,2.197802197802198,1933.0,2024-11-02,Rostow-am-Don,tablet,learn data analytics,51.13674732695554,5.120990433314575,0.9985714285714287,45.435,963.6073511609991
A2488,Corse,84.0,4051.0,196.83,21.0,4.0,4.761904761904762,1094.0,2024-11-14,Rostow-am-Don,mobile,online data analytic,48.58800296223155,2.0735620834361885,2.3432142857142857,49.2075,455.809581872682
A2489,Corse,127.0,3541.0,239.47,16.0,10.0,7.874015748031496,1474.0,2024-11-25,Rostow-am-Don,tablet,data anaytics training,67.62778876023721,3.5865574696413445,1.8855905511811024,23.947,515.525953146532
